"borough","neighborhood","building_class_category","tax_class_at_present","block","lot","building_class_at_present","address","apartment_number","zip_code","residential_units","commercial_units","total_units","land_square_feet","gross_square_feet","year_built","tax_class_at_time_of_sale","building_class_at_time_of_sale","sale_price","sale_date"
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",6789,44,"B2","176 Woodvale Avenue",NA,10309,2,0,2,8182,2800,2003,"1","B2",1070000,2021-03-10
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",6796,39,"B2","115 Latourette",NA,10309,2,0,2,4000,1612,2011,"1","B2",978900,2020-10-16
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",6810,61,"B2","22 South Goff Avenue",NA,10309,2,0,2,3102,2200,2001,"1","B2",703000,2020-12-30
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7420,50,"B2","14 Sarcona Court",NA,10309,2,0,2,13190,4000,1999,"1","B2",1350000,2021-01-11
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7495,80,"B2","46 Bloomingdale Road",NA,10309,2,0,2,12045,2400,1950,"1","B2",462500,2021-08-05
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7496,23,"B2","69 Hallister Street",NA,10309,2,0,2,10270,3115,1985,"1","B2",945000,2021-08-25
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7497,30,"B2","18 Erie Street",NA,10309,2,0,2,15000,2652,1960,"1","B2",5e+05,2021-01-11
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7499,39,"B2","N/A Pleasant Plains Ave",NA,10309,2,0,2,12210,3683,2019,"1","B2",425000,2020-10-22
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7534,327,"B2","11 Savona Court",NA,10309,2,0,2,5850,3483,2017,"1","B2",1135349,2020-09-01
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7540,49,"B2","35 Georgia Court",NA,10309,2,0,2,5364,1800,2000,"1","B2",795000,2021-04-21
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7710,202,"B2","411 Richard Avenue",NA,10309,2,0,2,4000,2109,2019,"1","B2",916425,2020-12-30
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7710,498,"B2","493 Butler Boulevard",NA,10309,2,0,2,4268,2398,2019,"1","B2",1060000,2020-10-28
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7710,499,"B2","489 Butler Boulevard",NA,10309,2,0,2,4266,2350,2019,"1","B2",1069163,2020-10-23
"staten_island","Pleasant Plains","02 Two Family Dwellings","1",7764,19,"B2","18 Estelle Place",NA,10309,2,0,2,4000,2300,1989,"1","B2",750000,2021-04-22
"staten_island","Port Ivory","01 One Family Dwellings","1",1263,118,"A1","86 South Avenue",NA,10303,1,0,1,7500,1594,1899,"1","A1",3e+05,2020-09-03
"staten_island","Port Ivory","01 One Family Dwellings","1",1263,215,"A1","139 Arlington Avenue",NA,10303,1,0,1,7200,1484,1901,"1","A1",325000,2021-05-26
"staten_island","Port Ivory","01 One Family Dwellings","1",1264,31,"A0","54 Arlington Avenue",NA,10303,1,0,1,4848,1132,1920,"1","A0",413100,2020-09-08
"staten_island","Port Ivory","01 One Family Dwellings","1",1270,48,"A2","437 Northfield Avenue",NA,10303,1,0,1,3069,954,1920,"1","A9",385000,2020-10-06
"staten_island","Port Ivory","01 One Family Dwellings","1",1272,223,"A5","52 Northfield Court",NA,10303,1,0,1,1288,1390,1992,"1","A5",367000,2021-05-04
"staten_island","Port Ivory","01 One Family Dwellings","1",1272,265,"A5","11 Martineau Street",NA,10303,1,0,1,2250,1344,2003,"1","A5",485000,2021-06-21
"staten_island","Port Ivory","01 One Family Dwellings","1",1272,268,"A5","15 Martineau Street",NA,10303,1,0,1,1400,1344,2003,"1","A5",445000,2021-05-12
"staten_island","Port Ivory","01 One Family Dwellings","1",1272,398,"A1","120 Northfield Avenue",NA,10303,1,0,1,3197,1499,1920,"1","A1",275000,2020-10-08
"staten_island","Port Ivory","01 One Family Dwellings","1",1277,272,"A1","108 Macormac Place",NA,10303,1,0,1,5013,804,1915,"1","A9",452500,2020-09-30
"staten_island","Port Ivory","01 One Family Dwellings","1",1277,283,"A2","49 Macormac Place",NA,10303,1,0,1,4000,912,1960,"1","A2",345000,2020-11-04
"staten_island","Port Ivory","01 One Family Dwellings","1",1277,292,"A2","65 Macormac Place",NA,10303,1,0,1,4000,912,1960,"1","A2",264654,2020-09-11
"staten_island","Port Ivory","01 One Family Dwellings","1",1278,9,"A5","200 Arlington Place",NA,10303,1,0,1,1566,1350,1985,"1","A5",350000,2020-12-22
"staten_island","Port Ivory","01 One Family Dwellings","1",1278,51,"A5","180 Arlington Place",NA,10303,1,0,1,1566,1350,1985,"1","A5",330000,2020-11-12
"staten_island","Port Ivory","01 One Family Dwellings","1",1290,66,"A6","15 Kinsey Place",NA,10303,1,0,1,3360,750,1915,"1","A6",282500,2021-05-14
"staten_island","Port Ivory","01 One Family Dwellings","1",1318,121,"A5","62 Holland Avenue",NA,10303,1,0,1,2625,1568,2018,"1","A5",490000,2021-06-25
"staten_island","Port Ivory","01 One Family Dwellings","1",1318,212,"A5","154 Holland Avenue",NA,10303,1,0,1,2002,1204,2004,"1","A5",415000,2021-01-29
"staten_island","Port Ivory","02 Two Family Dwellings","1",1263,115,"B3","80 South Avenue",NA,10303,2,0,2,7500,1380,1899,"1","B3",435000,2021-04-01
"staten_island","Port Ivory","02 Two Family Dwellings","1",1264,30,"B2","N/A Northfield Avenue",NA,10303,2,0,2,4474,2191,2020,"1","B2",780000,2021-01-04
"staten_island","Port Ivory","02 Two Family Dwellings","1",1272,50,"B9","15 Holland Avenue",NA,10303,2,0,2,1575,2400,1920,"1","B2",4e+05,2020-09-30
"staten_island","Port Ivory","02 Two Family Dwellings","1",1278,110,"B9","186 Pond Way",NA,10303,2,0,2,1500,1350,2000,"1","B2",455000,2020-10-16
"staten_island","Port Ivory","02 Two Family Dwellings","1",1278,118,"B9","174 Pond Way",NA,10303,2,0,2,1500,1350,2000,"1","B9",410000,2021-01-27
"staten_island","Port Richmond","01 One Family Dwellings","1",1005,17,"A1","88 Ann Street",NA,10302,1,0,1,1500,1400,1931,"1","A1",230000,2021-04-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1012,29,"A5","36 Bennett Street",NA,10302,1,0,1,1050,1110,2001,"1","A5",403000,2021-08-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1012,88,"A5","26 Jewett Avenue",NA,10302,1,0,1,1965,1600,2003,"1","A5",530000,2021-07-06
"staten_island","Port Richmond","01 One Family Dwellings","1",1013,73,"A1","49 Bond Street",NA,10302,1,0,1,2100,1234,1920,"1","A1",492500,2021-08-04
"staten_island","Port Richmond","01 One Family Dwellings","1",1015,17,"A1","14 Cottage Place",NA,10302,1,0,1,780,1326,1910,"1","A1",550000,2021-07-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1016,30,"A1","71 New Street",NA,10302,1,0,1,2525,1354,1920,"1","A1",410000,2021-04-23
"staten_island","Port Richmond","01 One Family Dwellings","1",1017,35,"A1","81 Bond Street",NA,10302,1,0,1,2700,1404,1915,"1","A1",495000,2020-11-16
"staten_island","Port Richmond","01 One Family Dwellings","1",1017,38,"A1","87 Bond Street",NA,10302,1,0,1,3200,1864,1915,"1","A1",430000,2020-09-18
"staten_island","Port Richmond","01 One Family Dwellings","1",1018,41,"A1","12 Simonson Place",NA,10302,1,0,1,2162,1364,1920,"1","A1",490000,2020-12-14
"staten_island","Port Richmond","01 One Family Dwellings","1",1021,18,"A6","112 New Street",NA,10302,1,0,1,2500,392,1940,"1","A6",315000,2021-07-22
"staten_island","Port Richmond","01 One Family Dwellings","1",1021,19,"A1","108 New Street",NA,10302,1,0,1,3000,2072,1920,"1","A1",418000,2021-06-04
"staten_island","Port Richmond","01 One Family Dwellings","1",1027,38,"A1","45 Washington Place",NA,10302,1,0,1,3920,1204,1899,"1","A1",449000,2020-12-04
"staten_island","Port Richmond","01 One Family Dwellings","1",1027,64,"A9","80 Simonson Place",NA,10302,1,0,1,2500,1180,1930,"1","A9",490000,2020-11-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1030,17,"A1","41 Anderson Avenue",NA,10302,1,0,1,3395,1492,2010,"1","A1",6e+05,2020-12-01
"staten_island","Port Richmond","01 One Family Dwellings","1",1031,47,"A1","34 Anderson Avenue",NA,10302,1,0,1,3467,1354,1899,"1","A1",465000,2021-03-12
"staten_island","Port Richmond","01 One Family Dwellings","1",1032,5,"A1","965-967 Post Avenue",NA,10302,1,0,1,5000,1202,1899,"1","A1",511336,2021-01-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1032,28,"A5","38 Albion Place",NA,10302,1,0,1,2102,1288,1955,"1","A5",450000,2021-01-20
"staten_island","Port Richmond","01 One Family Dwellings","1",1032,34,"A5","28 Albion Place",NA,10302,1,0,1,2411,1288,1955,"1","A5",395520,2020-09-14
"staten_island","Port Richmond","01 One Family Dwellings","1",1038,41,"A1","346 Heberton Avenue",NA,10302,1,0,1,2625,1572,1930,"1","A1",355000,2021-01-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,7,"A2","125 Cortlandt Street",NA,10302,1,0,1,4700,988,1961,"1","A2",485000,2020-10-26
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,10,"A1","119 Cortlandt Street",NA,10302,1,0,1,2500,884,1931,"1","A1",365000,2020-10-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,105,"A1","320 Jewett Avenue",NA,10302,1,0,1,3500,1152,1930,"1","A1",534000,2021-07-26
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,122,"A5","19 Bache Street",NA,10302,1,0,1,3375,1176,1970,"1","A5",445000,2021-03-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,123,"A5","21 Bache Street",NA,10302,1,0,1,3224,1176,1970,"1","A5",514800,2021-01-15
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,233,"A1","33 Haughwout Avenue",NA,10302,1,0,1,2500,1368,1915,"1","A1",605000,2021-07-27
"staten_island","Port Richmond","01 One Family Dwellings","1",1039,274,"A5","14 Bache Street",NA,10302,1,0,1,2108,1120,1994,"1","A5",448000,2021-03-25
"staten_island","Port Richmond","01 One Family Dwellings","1",1040,9,"A1","51 Lexington Avenue",NA,10302,1,0,1,2500,1008,1915,"1","A1",530000,2021-07-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1040,32,"A1","12 Palmer Avenue",NA,10302,1,0,1,2625,1528,1915,"1","A1",510000,2021-05-10
"staten_island","Port Richmond","01 One Family Dwellings","1",1042,32,"A1","23 Hamlin Place",NA,10302,1,0,1,1590,1258,1925,"1","A1",490000,2021-03-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1043,90,"A1","16 Lexington Avenue",NA,10302,1,0,1,2500,1206,1930,"1","A1",465000,2020-10-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1043,109,"A1","60 Lexington Avenue",NA,10302,1,0,1,2500,1928,1930,"1","A1",510000,2021-01-06
"staten_island","Port Richmond","01 One Family Dwellings","1",1044,108,"A1","72 Decker Ave",NA,10302,1,0,1,4843,1408,1910,"1","A1",227000,2021-02-24
"staten_island","Port Richmond","01 One Family Dwellings","1",1045,46,"A1","3 Hatfield Place",NA,10302,1,0,1,5000,1580,1905,"1","A1",499000,2021-03-15
"staten_island","Port Richmond","01 One Family Dwellings","1",1046,23,"A1","40 Hatfield Place",NA,10302,1,0,1,2500,1348,1910,"1","A1",450000,2021-01-27
"staten_island","Port Richmond","01 One Family Dwellings","1",1047,73,"A1","51 Homestead Avenue",NA,10302,1,0,1,3000,1304,1910,"1","A1",221000,2021-06-18
"staten_island","Port Richmond","01 One Family Dwellings","1",1048,65,"A1","29 Rainbow Avenue",NA,10302,1,0,1,3000,1112,1935,"1","A1",310000,2021-03-24
"staten_island","Port Richmond","01 One Family Dwellings","1",1049,41,"A1","492 Heberton Avenue",NA,10302,1,0,1,3090,1950,1930,"1","A1",345000,2021-07-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1050,12,"A1","34 Cornell Street",NA,10302,1,0,1,3325,1248,1925,"1","A1",354900,2020-09-21
"staten_island","Port Richmond","01 One Family Dwellings","1",1050,65,"A1","19 Cornell Street",NA,10302,1,0,1,4150,1096,1925,"1","A1",540000,2021-08-12
"staten_island","Port Richmond","01 One Family Dwellings","1",1050,89,"A1","197 Decker Avenue",NA,10302,1,0,1,4200,1296,1930,"1","A1",465000,2020-09-25
"staten_island","Port Richmond","01 One Family Dwellings","1",1055,6,"A1","19 Beekman Street",NA,10302,1,0,1,2790,1148,1925,"1","A1",490000,2021-01-05
"staten_island","Port Richmond","01 One Family Dwellings","1",1055,22,"A1","41 Beekman Street",NA,10302,1,0,1,2800,1135,1925,"1","A1",450000,2021-07-15
"staten_island","Port Richmond","01 One Family Dwellings","1",1055,40,"A1","42 Montell Street",NA,10302,1,0,1,3542,1248,1925,"1","A1",399000,2021-03-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1055,47,"A1","26 Montell Street",NA,10302,1,0,1,2820,816,1925,"1","A1",455000,2020-12-04
"staten_island","Port Richmond","01 One Family Dwellings","1",1055,49,"A1","24 Montell Street",NA,10302,1,0,1,2790,1032,1925,"1","A1",410000,2020-10-30
"staten_island","Port Richmond","01 One Family Dwellings","1",1057,1,"A9","19 Tabb Place",NA,10302,1,0,1,3240,1413,1960,"1","A9",545000,2021-05-25
"staten_island","Port Richmond","01 One Family Dwellings","1",1057,17,"A1","47 Tabb Place",NA,10302,1,0,1,3800,1750,1945,"1","A1",430000,2020-09-25
"staten_island","Port Richmond","01 One Family Dwellings","1",1057,64,"A1","14 Beekman Street",NA,10302,1,0,1,2800,1248,1925,"1","A1",4e+05,2020-12-22
"staten_island","Port Richmond","01 One Family Dwellings","1",1059,3,"A1","N/A Orange Avenue",NA,10302,1,0,1,2498,1980,2020,"1","A1",637000,2021-04-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1059,27,"A5","96 Beekman Street",NA,10302,1,0,1,2314,1260,1997,"1","A5",470000,2020-11-05
"staten_island","Port Richmond","01 One Family Dwellings","1",1061,19,"A9","159 Hagaman Place",NA,10302,1,0,1,3700,1158,1920,"1","A9",411000,2021-02-16
"staten_island","Port Richmond","01 One Family Dwellings","1",1061,53,"A2","44 Seymour Avenue",NA,10302,1,0,1,3742,960,1960,"1","A2",555000,2021-07-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1064,14,"A1","119 Smith Place",NA,10302,1,0,1,3083,1192,1940,"1","A1",379999,2021-05-21
"staten_island","Port Richmond","01 One Family Dwellings","1",1064,53,"A1","138 Hagaman Place",NA,10302,1,0,1,4602,1314,1935,"1","A1",505000,2020-09-18
"staten_island","Port Richmond","01 One Family Dwellings","1",1065,73,"A2","106 Smith Place",NA,10302,1,0,1,4750,868,1930,"1","A2",465000,2021-03-24
"staten_island","Port Richmond","01 One Family Dwellings","1",1073,32,"A1","29 Maple Avenue",NA,10302,1,0,1,2973,1400,1930,"1","A1",361000,2021-04-02
"staten_island","Port Richmond","01 One Family Dwellings","1",1074,52,"A9","2136 Richmond Terrace",NA,10302,1,0,1,2552,644,1905,"1","A9",185500,2021-03-04
"staten_island","Port Richmond","01 One Family Dwellings","1",1075,3,"A5","15 Sharpe Avenue",NA,10302,1,0,1,2589,1326,1931,"1","A5",346500,2020-11-12
"staten_island","Port Richmond","01 One Family Dwellings","1",1075,44,"A5","32 Kirkland Court",NA,10302,1,0,1,1475,1030,2000,"1","A5",420000,2021-05-24
"staten_island","Port Richmond","01 One Family Dwellings","1",1078,47,"A1","92 Maple Avenue",NA,10302,1,0,1,2500,1068,1899,"1","A1",260598,2021-07-16
"staten_island","Port Richmond","01 One Family Dwellings","1",1079,37,"A1","83 Sharpe Avenue",NA,10302,1,0,1,4075,1128,1899,"1","A1",353000,2020-12-21
"staten_island","Port Richmond","01 One Family Dwellings","1",1080,7,"A1","1581 Castleton Avenue",NA,10302,1,0,1,3742,2516,1899,"1","A1",485000,2020-09-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1082,62,"A1","1586 Castleton Avenue",NA,10302,1,0,1,2500,1287,1899,"1","A1",450000,2021-01-20
"staten_island","Port Richmond","01 One Family Dwellings","1",1082,74,"S1","228 Port Richmond Avenue",NA,10302,1,1,2,2792,2700,1931,"1","S1",405000,2021-03-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1084,27,"A1","87 Treadwell Avenue",NA,10302,1,0,1,3914,1590,1899,"1","A1",387000,2020-11-12
"staten_island","Port Richmond","01 One Family Dwellings","1",1086,27,"A1","51 Nicholas Avenue",NA,10302,1,0,1,5934,972,2010,"1","A1",495000,2020-10-30
"staten_island","Port Richmond","01 One Family Dwellings","1",1086,51,"A5","2296 Richmond Terrace",NA,10302,1,0,1,1195,1400,2001,"1","A5",375000,2021-01-21
"staten_island","Port Richmond","01 One Family Dwellings","1",1096,81,"A1","165 Nicholas Avenue",NA,10302,1,0,1,3848,1668,1910,"1","A1",325000,2020-12-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1097,11,"A5","21 Crittenden Place",NA,10302,1,0,1,2230,1292,1990,"1","A5",470000,2021-07-09
"staten_island","Port Richmond","01 One Family Dwellings","1",1097,28,"A1","230 Charles Avenue",NA,10302,1,0,1,3100,1192,1910,"1","A1",520150,2021-06-22
"staten_island","Port Richmond","01 One Family Dwellings","1",1097,32,"A1","222 Charles Avenue",NA,10302,1,0,1,2500,1252,1910,"1","A1",230000,2020-12-10
"staten_island","Port Richmond","01 One Family Dwellings","1",1098,8,"A1","207 Nicholas Avenue",NA,10302,1,0,1,5200,1088,1905,"1","A1",2e+05,2020-09-30
"staten_island","Port Richmond","01 One Family Dwellings","1",1099,36,"A1","186 Hatfield Place",NA,10302,1,0,1,2700,1794,1920,"1","A1",470000,2021-06-30
"staten_island","Port Richmond","01 One Family Dwellings","1",1099,50,"A2","162 Hatfield Place",NA,10302,1,0,1,5000,884,1945,"1","A2",410000,2021-03-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1100,8,"A1","143 Blackford Avenue",NA,10302,1,0,1,2500,1584,1905,"1","A1",450000,2020-09-15
"staten_island","Port Richmond","01 One Family Dwellings","1",1100,13,"A1","153 Blackford Avenue",NA,10302,1,0,1,2375,1400,2005,"1","A1",535000,2021-05-10
"staten_island","Port Richmond","01 One Family Dwellings","1",1103,35,"A1","13 Hooker Place",NA,10302,1,0,1,2500,938,1915,"1","A1",305000,2021-05-04
"staten_island","Port Richmond","01 One Family Dwellings","1",1104,14,"A1","323 Nicholas Avenue",NA,10302,1,0,1,7563,1232,1910,"1","A1",350000,2021-07-12
"staten_island","Port Richmond","01 One Family Dwellings","1",1104,22,"A1","305 Nicholas Avenue",NA,10302,1,0,1,7530,1188,1920,"1","A1",390000,2021-04-14
"staten_island","Port Richmond","01 One Family Dwellings","1",1120,15,"A1","74 St Josephs Avenue",NA,10302,1,0,1,3000,1124,1920,"1","A1",555000,2020-10-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1123,25,"A5","37 Newark Avenue",NA,10302,1,0,1,2376,1200,2003,"1","A5",252569,2020-11-20
"staten_island","Port Richmond","01 One Family Dwellings","1",1124,2,"A1","113 Innis Street",NA,10302,1,0,1,2875,996,1930,"1","A1",160000,2021-05-26
"staten_island","Port Richmond","01 One Family Dwellings","1",1126,35,"A1","34 Innis Street",NA,10302,1,0,1,3375,1280,1935,"1","A1",370500,2021-04-13
"staten_island","Port Richmond","01 One Family Dwellings","1",1126,57,"A2","294 Nicholas Avenue",NA,10302,1,0,1,5120,864,1970,"1","A2",520000,2020-10-29
"staten_island","Port Richmond","01 One Family Dwellings","1",1131,22,"A1","27 Walker Street",NA,10302,1,0,1,2925,1056,1905,"1","A1",365000,2020-10-08
"staten_island","Port Richmond","01 One Family Dwellings","1",1131,27,"A1","37 Walker Street",NA,10302,1,0,1,2500,1008,1920,"1","A1",550000,2021-08-05
"staten_island","Port Richmond","01 One Family Dwellings","1",1140,59,"A9","22 Van Riper Street",NA,10302,1,0,1,5000,816,1930,"1","A9",624000,2021-04-06
"staten_island","Port Richmond","01 One Family Dwellings","1",1141,109,"A1","72 Dixon Avenue",NA,10302,1,0,1,2704,1615,1935,"1","A1",570000,2020-11-05
"staten_island","Port Richmond","01 One Family Dwellings","1",1141,118,"A1","558 Villa Avenue",NA,10302,1,0,1,2900,1912,2006,"1","A1",675000,2020-11-20
"staten_island","Port Richmond","02 Two Family Dwellings","1",1004,36,"B2","95 Ann Street",NA,10302,2,0,2,2923,2092,1915,"1","B2",5e+05,2021-04-27
"staten_island","Port Richmond","02 Two Family Dwellings","1",1004,38,"B3","99 Ann Street",NA,10302,2,0,2,2520,1538,1915,"1","B3",350000,2021-07-01
"staten_island","Port Richmond","02 Two Family Dwellings","1",1013,42,"B2","84 Jewett Avenue",NA,10302,2,0,2,14060,2094,1920,"1","B2",530000,2021-03-16
"staten_island","Port Richmond","02 Two Family Dwellings","1",1017,1,"B2","197 Heberton Avenue",NA,10302,2,0,2,4500,1910,1931,"1","B2",355000,2021-04-30
"staten_island","Port Richmond","02 Two Family Dwellings","1",1017,42,"B2","95 Bond Street",NA,10302,2,0,2,3333,1400,1993,"1","B2",525000,2021-06-30
"staten_island","Port Richmond","02 Two Family Dwellings","1",1018,17,"B3","86 Bond Street",NA,10302,2,0,2,3264,2204,1915,"1","B3",575000,2021-06-21
"staten_island","Port Richmond","02 Two Family Dwellings","1",1030,11,"B3","21 Anderson Avenue",NA,10302,2,0,2,4521,1136,1930,"1","B3",682500,2021-06-11
"staten_island","Port Richmond","02 Two Family Dwellings","1",1032,21,"B3","327 Heberton Avenue",NA,10302,2,0,2,3328,1796,1901,"1","B3",450000,2021-03-31
